                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20210727"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                       1                                      489                  1.0000000000000001E-005                 -4.9999999999999991E+000                  9.0000000000000000E+000                  3.4252748419799993E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997333590538151E-001                  9.7649774083161806E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997333590538151E-001                  9.7649774083161806E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1043453930169598E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.1043453930169598E+001                 -4.1043453930169598E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8626726696808054E+000                  4.6936593237286335E+000                  2.1441374833672020E+000                  1.1040351700080533E+000                  9.3207807244500451E-002                  9.4780058389709616E+000                 -4.3588074723506622E+000                  5.8888560605110420E+000                  1.3406573061212743E+000                  5.0001748837402238E-001                  4.0426479561812982E+000                  9.6675415334098340E-057                  9.8589506975586572E-001                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.4128183525503107E-003                  6.5663693516046793E-003                  8.8105205695329009E-058                  8.8730556278027919E+000                                        0                                        2 
                                       5                                      492                  7.4416000000000014E-005                 -4.6832750158095005E+000                  9.0000000000000000E+000                  3.4252748419799993E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997333590538151E-001                  9.7650061483912781E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997333590538151E-001                  9.7650061483912781E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1043443430555726E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.1043443430555726E+001                 -4.1043443430555726E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8627072852027644E+000                  4.6937973977159420E+000                  2.1441372893169390E+000                  1.1040355581085792E+000                 -4.9640028268059669E-003                  9.4780067276261022E+000                 -4.3588068038011274E+000                  5.8888562817742818E+000                  1.3406573048791492E+000                  5.0001748837402238E-001                  4.0426479561812982E+000                  7.1942916588311868E-056                  9.8589506975586572E-001                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.4128183525503107E-003                  6.5663693516046793E-003                  6.5565235652158544E-057                  8.8730556278027919E+000                                        0                                        2 
                                      10                                      494                  2.5958682111999997E-004                 -4.2873687855713758E+000                  9.0000000000000000E+000                  3.4252748419799993E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997333590538173E-001                  9.7650879334259272E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997333590538173E-001                  9.7650879334259272E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1043413424295224E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.1043413424295224E+001                 -4.1043413424295224E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8627059252651503E+000                  4.6937906974616217E+000                  2.1441366590650071E+000                  1.1040368186124432E+000                 -4.8528155530731323E-003                  9.4780092687133859E+000                 -4.3588048911098030E+000                  5.8888569141082892E+000                  1.3406573013304641E+000                  5.0001748837402238E-001                  4.0426479561812982E+000                  2.5096927484236122E-055                  9.8589506975586572E-001                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.4128183525503107E-003                  6.5663693516046793E-003                  2.2872114766762713E-056                  8.8730556278027919E+000                                        0                                        2 
                                      15                                      492                  7.2035107872931814E-004                 -3.8914625553332525E+000                  9.0000000000000000E+000                  3.4252748419799993E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997333590538151E-001                  9.7652905796265961E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997333590538151E-001                  9.7652905796265961E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1043338757331313E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.1043338757331313E+001                 -4.1043338757331313E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8627029307870089E+000                  4.6937756085264652E+000                  2.1441351035537126E+000                  1.1040399296350318E+000                 -4.8066872951284126E-003                  9.4780155918894238E+000                 -4.3588001316294456E+000                  5.8888584875960808E+000                  1.3406572924999662E+000                  5.0001748837402238E-001                  4.0426479561812982E+000                  6.9650205500698818E-055                  9.8589506975586572E-001                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.4128183525503107E-003                  6.5663693516046793E-003                  6.3475862970706861E-056                  8.8730556278027919E+000                                        0                                        2 
                                      20                                      494                  1.8668799962237366E-003                 -3.4955563250951283E+000                  9.0000000000000000E+000                  3.4252748419799993E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997333590538173E-001                  9.7657909736751664E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997333590538173E-001                  9.7657909736751664E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1043152955487336E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.1043152955487336E+001                 -4.1043152955487336E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8627009453865204E+000                  4.6937600454539679E+000                  2.1441312928184395E+000                  1.1040475511055790E+000                 -4.7220340587547198E-003                  9.4780313264852154E+000                 -4.3587882881802438E+000                  5.8888624030807559E+000                  1.3406572705259632E+000                  5.0001748837402238E-001                  4.0426479561812982E+000                  1.8054888660492351E-054                  9.8589506975586572E-001                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.4128183525503107E-003                  6.5663693516046793E-003                  1.6454403252010538E-055                  8.8730556278027919E+000                                        0                                        2 
                                      25                                      492                  4.7198108322034473E-003                 -3.0996500948570040E+000                  9.0000000000000000E+000                  3.4252748419799993E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997333590538151E-001                  9.7670272354869955E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997333590538151E-001                  9.7670272354869955E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1042690638453941E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.1042690638453941E+001                 -4.1042690638453941E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8627007886909834E+000                  4.6937407566214597E+000                  2.1441219617932608E+000                  1.1040662131559364E+000                 -4.6559464363220577E-003                  9.4780704779258773E+000                 -4.3587588187951249E+000                  5.8888721457260305E+000                  1.3406572158492731E+000                  5.0001748837402238E-001                  4.0426479561812982E+000                  4.5672250800538848E-054                  9.8589506975586572E-001                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.4128183525503107E-003                  6.5663693516046793E-003                  4.1623874154091800E-055                  8.8730556278027919E+000                                        0                                        2 
                                      30                                      494                  1.1818815689988481E-002                 -2.7037438646188803E+000                  9.0000000000000000E+000                  3.4252748419799993E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997333590538173E-001                  9.7701475579502831E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997333590538173E-001                  9.7701475579502831E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1041540369192070E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.1041540369192070E+001                 -4.1041540369192070E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8627034376250609E+000                  4.6937053231924830E+000                  2.1440989472106171E+000                  1.1041122423212237E+000                 -4.6253616836693049E-003                  9.4781678901915623E+000                 -4.3586854959555934E+000                  5.8888963861510781E+000                  1.3406570798084090E+000                  5.0001748837402238E-001                  4.0426479561812982E+000                  1.1453086730043839E-053                  9.8589506975586572E-001                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.4128183525503107E-003                  6.5663693516046793E-003                  1.0438053426190935E-054                  8.8730556278027919E+000                                        0                                        2 
                                      35                                      492                  2.9483411457712130E-002                 -2.3078376343807561E+000                  9.0000000000000000E+000                  3.4252748419799993E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997333590538151E-001                  9.7785618485734908E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997333590538151E-001                  9.7785618485734908E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1038678871414518E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.1038678871414518E+001                 -4.1038678871414518E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8627116412566260E+000                  4.6936240406228826E+000                  2.1440418986626866E+000                  1.1042263394170846E+000                 -4.6111431140982611E-003                  9.4784102289225309E+000                 -4.3585030837614509E+000                  5.8889566897753296E+000                  1.3406567413679327E+000                  5.0001748837402238E-001                  4.0426479561812982E+000                  2.8672922362586882E-053                  9.8589506975586572E-001                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.4128183525503107E-003                  6.5663693516046793E-003                  2.6132808158981673E-054                  8.8730556278027919E+000                                        0                                        2 
                                      40                                      494                  7.3438578398454232E-002                 -1.9119314041426323E+000                  9.0000000000000000E+000                  3.4252748419799993E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997333590538173E-001                  9.8048367851721503E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997333590538173E-001                  9.8048367851721503E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -4.1031563324384834E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.1031563324384834E+001                 -4.1031563324384834E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8627328911125360E+000                  4.6934257556853742E+000                  2.1439002564821115E+000                  1.1045096237782346E+000                 -4.6003155345411880E-003                  9.4790128953289514E+000                 -4.3580494320805174E+000                  5.8891066518615958E+000                  1.3406558996936995E+000                  5.0001748837402238E-001                  4.0426479561812982E+000                  7.2056050165251130E-053                  9.8589506975586572E-001                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.4128183525503107E-003                  6.5663693516046793E-003                  6.5679142051828013E-054                  8.8730556278027919E+000                                        0                                        2 
