                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20210726"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                       1                                      526                  1.0000000000000001E-005                 -4.9999999999999991E+000                  4.7500000000000000E+000                  3.3975199519985537E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999225700080718E-001                  6.3052649074578845E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999225700080718E-001                  6.3052649074578845E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.5557868763112829E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.5557868763112829E+001                 -3.5557868763112829E+001                 -9.0497463587932373E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.7500000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8823234603623309E+000                  4.1152625335372219E+000                  1.8156375069084472E+000                  1.4834862231111050E+000                  2.3201576998668792E-002                  1.0189381047212841E+001                 -3.6980860087467469E+000                  6.0098517243243705E+000                  1.3401832218405221E+000                  5.0001748837402238E-001                  4.0426479561812982E+000                  5.1968558552962854E-051                  9.8589506975586572E-001                  2.4128183525503086E-003                  6.5663693516046784E-003                  2.4128183525503073E-003                  6.5663693516046775E-003                  2.6827811369884805E-052                  4.6830015813403589E+000                                        0                                        2 
                                       5                                      526                  7.4416000000000014E-005                 -4.6832750158095005E+000                  4.7500000000000000E+000                  3.3975199519985537E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999225700080718E-001                  6.3053088649584347E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999225700080718E-001                  6.3053088649584347E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.5557865081443978E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.5557865081443978E+001                 -3.5557865081443978E+001                 -8.9625871583608912E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.7500000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8823645952668815E+000                  4.1154273899701970E+000                  1.8156376653158324E+000                  1.4834859062963346E+000                 -1.1206305428883908E-003                  1.0189381387323234E+001                 -3.6980857538630305E+000                  6.0098518093959461E+000                  1.3401832214753926E+000                  5.0001748837402249E-001                  4.0426479561812982E+000                  3.8673099419862231E-050                  9.8589506975586549E-001                  2.4128183525503086E-003                  6.5663693516046793E-003                  2.4128183525503077E-003                  6.5663693516046793E-003                  1.9964276080032978E-051                  4.6830015813403589E+000                                        0                                        2 
                                      10                                      526                  2.5958682111999997E-004                 -4.2873687855713758E+000                  4.7500000000000000E+000                  3.3975199519985537E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999225700080718E-001                  6.3054347800233987E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999225700080718E-001                  6.3054347800233987E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.5557854411891022E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.5557854411891022E+001                 -3.5557854411891022E+001                 -8.9083467166865006E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.7500000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8823582429565784E+000                  4.1154012417507593E+000                  1.8156372958267202E+000                  1.4834866452745592E+000                 -1.2730966606596290E-003                  1.0189382371663568E+001                 -3.6980850138077890E+000                  6.0098520543405103E+000                  1.3401832204271211E+000                  5.0001748837402249E-001                  4.0426479561812982E+000                  1.3490592983159822E-049                  9.8589506975586549E-001                  2.4128183525503086E-003                  6.5663693516046793E-003                  2.4128183525503077E-003                  6.5663693516046793E-003                  6.9642715591217928E-051                  4.6830015813403589E+000                                        0                                        2 
                                      15                                      526                  7.2035107872931814E-004                 -3.8914625553332525E+000                  4.7500000000000000E+000                  3.3975199519985537E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999225700080718E-001                  6.3057503387980423E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999225700080718E-001                  6.3057503387980423E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.5557827867579732E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.5557827867579732E+001                 -3.5557827867579732E+001                 -8.8640723312137382E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.7500000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8823521567673147E+000                  4.1153752762914095E+000                  1.8156364854755724E+000                  1.4834882659768542E+000                 -1.0955486968179358E-003                  1.0189384820634578E+001                 -3.6980831725685674E+000                  6.0098526637282692E+000                  1.3401832178192166E+000                  5.0001748837402249E-001                  4.0426479561812982E+000                  3.7437504591781494E-049                  9.8589506975586549E-001                  2.4128183525503086E-003                  6.5663693516046793E-003                  2.4128183525503077E-003                  6.5663693516046793E-003                  1.9326434555595681E-050                  4.6830015813403589E+000                                        0                                        2 
                                      20                                      526                  1.8668799962237366E-003                 -3.4955563250951283E+000                  4.7500000000000000E+000                  3.3975199519985537E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999225700080718E-001                  6.3065481032385344E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999225700080718E-001                  6.3065481032385344E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.5557761825569358E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.5557761825569358E+001                 -3.5557761825569358E+001                 -8.8228386224648645E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.7500000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8823486147063875E+000                  4.1153576286116236E+000                  1.8156347457575337E+000                  1.4834917454129322E+000                 -9.5642623994459991E-004                  1.0189390913781729E+001                 -3.6980785914369898E+000                  6.0098541798862497E+000                  1.3401832113308476E+000                  5.0001748837402249E-001                  4.0426479561812982E+000                  9.7031918628302414E-049                  9.8589506975586549E-001                  2.4128183525503086E-003                  6.5663693516046793E-003                  2.4128183525503077E-003                  6.5663693516046793E-003                  5.0091027691311411E-050                  4.6830015813403589E+000                                        0                                        2 
                                      25                                      526                  4.7198108322034473E-003                 -3.0996500948570040E+000                  4.7500000000000000E+000                  3.3975199519985537E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999225700080718E-001                  6.3085787175356841E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999225700080718E-001                  6.3085787175356841E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.5557597502709527E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.5557597502709527E+001                 -3.5557597502709527E+001                 -8.7828386122033635E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.7500000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8823473802618964E+000                  4.1153447818219391E+000                  1.8156307912516734E+000                  1.4834996544246528E+000                 -8.9402688069745693E-004                  1.0189406074634926E+001                 -3.6980671927413611E+000                  6.0098579523560067E+000                  1.3401831951869023E+000                  5.0001748837402249E-001                  4.0426479561812982E+000                  2.4536421694494938E-048                  9.8589506975586549E-001                  2.4128183525503086E-003                  6.5663693516046793E-003                  2.4128183525503077E-003                  6.5663693516046793E-003                  1.2666532289285742E-049                  4.6830015813403589E+000                                        0                                        2 
                                      30                                      526                  1.1818815689988481E-002                 -2.7037438646188803E+000                  4.7500000000000000E+000                  3.3975199519985537E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999225700080718E-001                  6.3137271733765543E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999225700080718E-001                  6.3137271733765543E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.5557188633176409E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.5557188633176409E+001                 -3.5557188633176409E+001                 -8.7435576496185078E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.7500000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8823478779047913E+000                  4.1153277936969612E+000                  1.8156213019033947E+000                  1.4835186331212100E+000                 -8.7203312258852660E-004                  1.0189443798194327E+001                 -3.6980388303612721E+000                  6.0098673391487241E+000                  1.3401831550184029E+000                  5.0001748837402249E-001                  4.0426479561812982E+000                  6.1472463992629291E-048                  9.8589506975586549E-001                  2.4128183525503086E-003                  6.5663693516046793E-003                  2.4128183525503077E-003                  6.5663693516046793E-003                  3.1734384221314667E-049                  4.6830015813403589E+000                                        0                                        2 
                                      35                                      526                  2.9483411457712130E-002                 -2.3078376343807561E+000                  4.7500000000000000E+000                  3.3975199519985537E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999225700080718E-001                  6.3268400742700912E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999225700080718E-001                  6.3268400742700912E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.5556171313217114E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.5556171313217114E+001                 -3.5556171313217114E+001                 -8.7048863527720812E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.7500000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8823508126233279E+000                  4.1152929301340189E+000                  1.8155980006848509E+000                  1.4835652355582976E+000                 -8.6389800944330301E-004                  1.0189537659957413E+001                 -3.6979682607232269E+000                  6.0098906949426256E+000                  1.3401830550824614E+000                  5.0001748837402249E-001                  4.0426479561812982E+000                  1.5354370575796369E-047                  9.8589506975586549E-001                  2.4128183525503086E-003                  6.5663693516046793E-003                  2.4128183525503077E-003                  6.5663693516046793E-003                  7.9266340466763926E-049                  4.6830015813403589E+000                                        0                                        2 
                                      40                                      526                  7.3438578398454232E-002                 -1.9119314041426323E+000                  4.7500000000000000E+000                  3.3975199519985537E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999225700080718E-001                  6.3605439252026278E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999225700080718E-001                  6.3605439252026278E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.5553640509473162E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.5553640509473162E+001                 -3.5553640509473162E+001                 -8.6665948136883870E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.7500000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8823589558060783E+000                  4.1152101420940257E+000                  1.8155403202993534E+000                  1.4836805963292925E+000                 -8.6057137537351176E-004                  1.0189771167878762E+001                 -3.6977926969171784E+000                  6.0099487982519184E+000                  1.3401828065291792E+000                  5.0001748837402249E-001                  4.0426479561812982E+000                  3.8365596508767981E-047                  9.8589506975586549E-001                  2.4128183525503086E-003                  6.5663693516046793E-003                  2.4128183525503077E-003                  6.5663693516046793E-003                  1.9806924022276574E-048                  4.6830015813403589E+000                                        0                                        2 
