                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20210726"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                       1                                      523                  1.0000000000000001E-005                 -4.9999999999999991E+000                  4.0000000000000000E+000                  3.3900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999433897908285E-001                  9.1472026029673081E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999433897908285E-001                  9.1472026029673081E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.2189488104718819E+001                 -9.8999999999999986E+001                 -4.7863769310573005E+001                 -3.2189488104718819E+001                 -3.2189488104718819E+001                 -8.4278680940850592E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9719712055093952E+000                  4.1822365910106631E+000                  1.6698290453510383E+000                  1.7004695279290190E+000                  9.9645298911631760E-003                  1.0585002090241401E+001                 -3.3682220447929732E+000                  6.0891859212887915E+000                  1.3347779259342036E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  1.3481709702028916E-047                  9.9849372886227949E-001                  2.4128183525500406E-004                  6.5663693516039491E-004                  2.4128183525500403E-004                  6.5663693516039502E-004                  6.2360320685181085E-049                  3.9939749154491184E+000                                        0                                        2 
                                       5                                      523                  7.4416000000000014E-005                 -4.6832750158095005E+000                  4.0000000000000000E+000                  3.3900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999433897908296E-001                  9.1472389444770090E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999433897908296E-001                  9.1472389444770090E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.2189484579275472E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.2189484579275472E+001                 -3.2189484579275472E+001                 -8.3407082396092676E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9721745954504666E+000                  4.1830544815901387E+000                  1.6698312107586342E+000                  1.7004651971138272E+000                 -5.2201169063708528E-003                  1.0585002443617972E+001                 -3.3682217749982075E+000                  6.0891860068331161E+000                  1.3347779259109991E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  1.0032589136797527E-046                  9.9849372886227949E-001                  2.4128183525500406E-004                  6.5663693516039491E-004                  2.4128183525500403E-004                  6.5663693516039502E-004                  4.6406243347177442E-048                  3.9939749154491184E+000                                        0                                        2 
                                      10                                      525                  2.5958682111999997E-004                 -4.2873687855713758E+000                  4.0000000000000000E+000                  3.3900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999433897908296E-001                  9.1473307371083105E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999433897908296E-001                  9.1473307371083105E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.2189472932589908E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.2189472932589908E+001                 -3.2189472932589908E+001                 -8.2864657144638358E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9721449416872923E+000                  4.1829331297490890E+000                  1.6698298423644569E+000                  1.7004679339021815E+000                 -2.5100659485573023E-003                  1.0585003579506065E+001                 -3.3682209211811709E+000                  6.0891862896743181E+000                  1.3347779258326933E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  3.4997382238772661E-046                  9.9849372886227949E-001                  2.4128183525500406E-004                  6.5663693516039491E-004                  2.4128183525500403E-004                  6.5663693516039502E-004                  1.6188217722771717E-047                  3.9939749154491184E+000                                        0                                        2 
                                      15                                      523                  7.2035107872931814E-004                 -3.8914625553332525E+000                  4.0000000000000000E+000                  3.3900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999433897908296E-001                  9.1475598686967634E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999433897908296E-001                  9.1475598686967634E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.2189444087987113E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.2189444087987113E+001                 -3.2189444087987113E+001                 -8.2421865683524118E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9721279521870421E+000                  4.1828611612075042E+000                  1.6698278370941648E+000                  1.7004719444427656E+000                 -1.5498804571935890E-003                  1.0585006395155501E+001                 -3.3682188036535718E+000                  6.0891869901506590E+000                  1.3347779256388885E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  9.7120886651101923E-046                  9.9849372886227949E-001                  2.4128183525500406E-004                  6.5663693516039491E-004                  2.4128183525500403E-004                  6.5663693516039502E-004                  4.4923784922363574E-047                  3.9939749154491184E+000                                        0                                        2 
                                      20                                      525                  1.8668799962237366E-003                 -3.4955563250951283E+000                  4.0000000000000000E+000                  3.3900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999433897908296E-001                  9.1481250863897495E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999433897908296E-001                  9.1481250863897495E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.2189372398828901E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.2189372398828901E+001                 -3.2189372398828901E+001                 -8.2009431393861703E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9721181303236235E+000                  4.1828155535686573E+000                  1.6698246770015786E+000                  1.7004782646279382E+000                 -1.0111050896785664E-003                  1.0585013394605497E+001                 -3.3682135389937309E+000                  6.0891887310738175E+000                  1.3347779251572995E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  2.5172327234165356E-045                  9.9849372886227949E-001                  2.4128183525500406E-004                  6.5663693516039491E-004                  2.4128183525500403E-004                  6.5663693516039502E-004                  1.1643609388560337E-046                  3.9939749154491184E+000                                        0                                        2 
                                      25                                      523                  4.7198108322034473E-003                 -3.0996500948570040E+000                  4.0000000000000000E+000                  3.3900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999433897908296E-001                  9.1495129912939066E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999433897908296E-001                  9.1495129912939066E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.2189194001201493E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.2189194001201493E+001                 -3.2189194001201493E+001                 -8.1609276419539697E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9721129994319710E+000                  4.1827836426932032E+000                  1.6698189833471571E+000                  1.7004896519367811E+000                 -7.7833769359451574E-004                  1.0585030807189105E+001                 -3.3682004416469207E+000                  6.0891930617385466E+000                  1.3347779239593860E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  6.3654250156050402E-045                  9.9849372886227949E-001                  2.4128183525500406E-004                  6.5663693516039491E-004                  2.4128183525500403E-004                  6.5663693516039502E-004                  2.9443745305489186E-046                  3.9939749154491184E+000                                        0                                        2 
                                      30                                      525                  1.1818815689988481E-002                 -2.7037438646188803E+000                  4.0000000000000000E+000                  3.3900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999433897908296E-001                  9.1529300076520111E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999433897908296E-001                  9.1529300076520111E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.2188750218362195E+001                 -9.8999999999999986E+001                 -4.7863769310573005E+001                 -3.2188750218362195E+001                 -3.2188750218362195E+001                 -8.1216337129216342E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9721110763278324E+000                  4.1827519847386361E+000                  1.6698070005781507E+000                  1.7005136174747939E+000                 -6.8576541125761766E-004                  1.0585074138009912E+001                 -3.3681678495737923E+000                  6.0892038387219998E+000                  1.3347779209784500E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  1.5948332465758873E-044                  9.9849372886227949E-001                  2.4128183525500406E-004                  6.5663693516039491E-004                  2.4128183525500403E-004                  6.5663693516039502E-004                  7.3770780548770778E-046                  3.9939749154491184E+000                                        0                                        2 
                                      35                                      523                  2.9483411457712130E-002                 -2.3078376343807561E+000                  4.0000000000000000E+000                  3.3900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999433897908296E-001                  9.1615120520790148E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999433897908296E-001                  9.1615120520790148E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.2187645744293867E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.2187645744293867E+001                 -3.2187645744293867E+001                 -8.0829840658432303E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9721125261734045E+000                  4.1827025027983664E+000                  1.6697793599168707E+000                  1.7005688987973537E+000                 -6.4861018311249781E-004                  1.0585181974073892E+001                 -3.3680867408536259E+000                  6.0892306603310953E+000                  1.3347779135602198E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  3.9839400824763371E-044                  9.9849372886227949E-001                  2.4128183525500406E-004                  6.5663693516039491E-004                  2.4128183525500403E-004                  6.5663693516039502E-004                  1.8428521721530138E-045                  3.9939749154491184E+000                                        0                                        2 
                                      40                                      525                  7.3438578398454232E-002                 -1.9119314041426323E+000                  4.0000000000000000E+000                  3.3900565901688630E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999433897908296E-001                  9.1841514528506647E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999433897908296E-001                  9.1841514528506647E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.2184897846692181E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.2184897846692181E+001                 -3.2184897846692181E+001                 -8.0448080743472971E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9721191668275493E+000                  4.1825955540304589E+000                  1.6697126042246280E+000                  1.7007024101818393E+000                 -6.3577809040596010E-004                  1.0585450269281516E+001                 -3.3678849434575016E+000                  6.0892973925059710E+000                  1.3347778951093705E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  9.9572147890801748E-044                  9.9849372886227949E-001                  2.4128183525500406E-004                  6.5663693516039491E-004                  2.4128183525500403E-004                  6.5663693516039502E-004                  4.6061390242619962E-045                  3.9939749154491184E+000                                        0                                        2 
