                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20210726"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                       1                                      544                  1.0000000000000001E-005                 -4.9999999999999991E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999737538230871E-001                  5.8684567093156255E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999737538230871E-001                  5.8684567093156255E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.9509015010362749E+001                 -9.8999999999999986E+001                 -4.4978408090541492E+001                 -2.9509015010362745E+001                 -2.9509015010362749E+001                 -7.8521070664605290E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9810962376525101E+000                  3.8802273510238825E+000                  1.5005743610714188E+000                  1.9140401598799579E+000                  5.1028189638101214E-003                  1.0995018670903644E+001                 -3.0034259036630715E+000                  6.1555422292029514E+000                  1.3347683013932858E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  8.3778271963196001E-045                  9.9849372886227949E-001                  2.4128183525500403E-004                  6.5663693516039491E-004                  2.4128183525500409E-004                  6.5663693516039513E-004                  2.9750797657539676E-046                  2.9954811865868378E+000                                        0                                        2 
                                       5                                      544                  7.4416000000000014E-005                 -4.6832750158095005E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999737538230871E-001                  5.8684577351928993E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999737538230871E-001                  5.8684577351928993E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.9509012778996617E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.9509012778996617E+001                 -2.9509012778996617E+001                 -7.7649529625561101E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9810946244006806E+000                  3.8802208487441412E+000                  1.5005743364352064E+000                  1.9140402091523825E+000                 -2.8394887785381911E-004                  1.0995018899114656E+001                 -3.0034257329664578E+000                  6.1555422865643923E+000                  1.3347683013807319E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  6.2344612455432443E-044                  9.9849372886227949E-001                  2.4128183525500403E-004                  6.5663693516039491E-004                  2.4128183525500414E-004                  6.5663693516039502E-004                  2.2139415587460254E-045                  2.9954811865868378E+000                                        0                                        2 
                                      10                                      543                  2.5958682111999997E-004                 -4.2873687855713758E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999737538230871E-001                  5.8684606447775072E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999737538230871E-001                  5.8684606447775072E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.9509006366741676E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.9509006366741676E+001                 -2.9509006366741676E+001                 -7.7107271860321674E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9810930671057592E+000                  3.8802142810837701E+000                  1.5005741671948643E+000                  1.9140405476330666E+000                 -2.8069627027648358E-004                  1.0995019554969350E+001                 -3.0034252406793200E+000                  6.1555424502526668E+000                  1.3347683013451035E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  2.1747968953233479E-043                  9.9849372886227938E-001                  2.4128183525500406E-004                  6.5663693516039491E-004                  2.4128183525500414E-004                  6.5663693516039491E-004                  7.7229987690725333E-045                  2.9954811865868383E+000                                        0                                        2 
                                      15                                      544                  7.2035107872931814E-004                 -3.8914625553332525E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999737538230871E-001                  5.8684678894226506E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999737538230871E-001                  5.8684678894226506E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.9508990413912027E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.9508990413912027E+001                 -2.9508990413912027E+001                 -7.6664892462570876E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9810923900434156E+000                  3.8802106703182409E+000                  1.5005737159367865E+000                  1.9140414501492224E+000                 -3.1350369700106453E-004                  1.0995021186714171E+001                 -3.0034240147582034E+000                  6.1555428567432307E+000                  1.3347683012567584E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  6.0351608769772782E-043                  9.9849372886227961E-001                  2.4128183525500406E-004                  6.5663693516039491E-004                  2.4128183525500414E-004                  6.5663693516039502E-004                  2.1431680757965282E-044                  2.9954811865868369E+000                                        0                                        2 
                                      20                                      543                  1.8668799962237366E-003                 -3.4955563250951283E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999737538230871E-001                  5.8684858283082871E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999737538230871E-001                  5.8684858283082871E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.9508950720707272E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.9508950720707272E+001                 -2.9508950720707272E+001                 -7.6253456363130297E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9810924773697045E+000                  3.8802090631126105E+000                  1.5005727376813933E+000                  1.9140434066600089E+000                 -2.4592573999128648E-004                  1.0995025246813460E+001                 -3.0034209641651586E+000                  6.1555438679940346E+000                  1.3347683010370077E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  1.5641643084663279E-042                  9.9849372886227961E-001                  2.4128183525500406E-004                  6.5663693516039491E-004                  2.4128183525500414E-004                  6.5663693516039491E-004                  5.5545650518399228E-044                  2.9954811865868369E+000                                        0                                        2 
                                      25                                      542                  4.7198108322034473E-003                 -3.0996500948570040E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999737538230871E-001                  5.8685306729084384E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999737538230871E-001                  5.8685306729084384E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.9508851950624319E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.9508851950624319E+001                 -2.9508851950624319E+001                 -7.5855635714364425E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9810911712149140E+000                  3.8801984347321441E+000                  1.5005700358007412E+000                  1.9140488104213131E+000                 -3.2093850997965437E-004                  1.0995035349680474E+001                 -3.0034133719264795E+000                  6.1555463834045456E+000                  1.3347683004905548E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  3.9549738355245899E-042                  9.9849372886227949E-001                  2.4128183525500409E-004                  6.5663693516039491E-004                  2.4128183525500411E-004                  6.5663693516039502E-004                  1.4044687535665692E-043                  2.9954811865868378E+000                                        0                                        2 
                                      30                                      540                  1.1818815689988481E-002                 -2.7037438646188803E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999737538230871E-001                  5.8686468189921388E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999737538230871E-001                  5.8686468189921388E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.9508606196234251E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.9508606196234251E+001                 -2.9508606196234251E+001                 -7.5467772215655003E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9810908258933804E+000                  3.8801844056455410E+000                  1.5005637119005071E+000                  1.9140614582217812E+000                 -2.4862226867931956E-004                  1.0995060487396451E+001                 -3.0033944806832595E+000                  6.1555526419107025E+000                  1.3347682991310124E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  9.9066081322905449E-042                  9.9849372886227949E-001                  2.4128183525500406E-004                  6.5663693516039491E-004                  2.4128183525500411E-004                  6.5663693516039502E-004                  3.5179965530387438E-043                  2.9954811865868369E+000                                        0                                        2 
                                      35                                      542                  2.9483411457712130E-002                 -2.3078376343807561E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999737538230871E-001                  5.8689735635701736E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999737538230871E-001                  5.8689735635701736E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.9507994744483508E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.9507994744483508E+001                 -2.9507994744483508E+001                 -7.5090973140577717E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9810923566088805E+000                  3.8801593817496616E+000                  1.5005481385215669E+000                  1.9140926049796614E+000                 -2.4920215073497102E-004                  1.0995123032493911E+001                 -3.0033474765431292E+000                  6.1555682130939289E+000                  1.3347682957486982E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  2.4731885943986279E-041                  9.9849372886227949E-001                  2.4128183525500406E-004                  6.5663693516039491E-004                  2.4128183525500409E-004                  6.5663693516039502E-004                  8.7827910224702139E-043                  2.9954811865868383E+000                                        0                                        2 
                                      40                                      540                  7.3438578398454232E-002                 -1.9119314041426323E+000                  3.0000000000000000E+000                  3.3775627165080330E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9999737538230871E-001                  5.8700388858823737E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999737538230871E-001                  5.8700388858823737E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.9506473575600115E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.9506473575600115E+001                 -2.9506473575600115E+001                 -7.4724618356320576E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9810960968471067E+000                  3.8800967235790393E+000                  1.5005093289598026E+000                  1.9141702241031902E+000                 -2.4940015246780514E-004                  1.0995278636302832E+001                 -3.0032305355713294E+000                  6.1556069514475489E+000                  1.3347682873350069E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  6.1719348384112914E-041                  9.9849372886227938E-001                  2.4128183525500406E-004                  6.5663693516039491E-004                  2.4128183525500411E-004                  6.5663693516039491E-004                  2.1918399194967675E-042                  2.9954811865868369E+000                                        0                                        2 
