                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20210727"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                       1                                      489                  1.0000000000000001E-005                 -4.9999999999999991E+000                  9.5000000000000000E+000                  3.4276229515649518E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996071703186917E-001                  1.1426302388397423E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996071703186917E-001                  1.1426302388397423E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.9834760708657321E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.9834760708657321E+001                 -3.9834760708657321E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.5000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8995087975422726E+000                  4.8180233521818137E+000                  2.1326472418708584E+000                  1.1504967488502638E+000                  6.6957043251850770E-002                  9.5660798738838277E+000                 -4.3039873501155252E+000                  5.9145403757569177E+000                  1.3373504732343660E+000                  5.0001761253083588E-001                  4.0211392029941564E+000                  1.4536620976108986E-055                  9.9289432481498441E-001                  1.2064091762751352E-003                  3.2831846758022872E-003                  1.2064091762751352E-003                  3.2831846758022872E-003                  1.4236117721999321E-056                  9.4324960857423470E+000                                        0                                        2 
                                       5                                      495                  7.4416000000000014E-005                 -4.6832750158095005E+000                  9.5000000000000000E+000                  3.4276229515649518E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996071703186917E-001                  1.1426373433509079E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996071703186917E-001                  1.1426373433509079E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.9834749422373775E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.9834749422373775E+001                 -3.9834749422373775E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.5000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8996534066759558E+000                  4.8186034629575447E+000                  2.1326480789913567E+000                  1.1504950746092668E+000                 -6.9267027665838345E-003                  9.5660808534233333E+000                 -4.3039866087222300E+000                  5.9145406181683420E+000                  1.3373504725435512E+000                  5.0001761253083588E-001                  4.0211392029941564E+000                  1.0817719193079583E-054                  9.9289432481498441E-001                  1.2064091762751352E-003                  3.2831846758022872E-003                  1.2064091762751352E-003                  3.2831846758022872E-003                  1.0594095028860420E-055                  9.4324960857423470E+000                                        0                                        2 
                                      10                                      497                  2.5958682111999997E-004                 -4.2873687855713758E+000                  9.5000000000000000E+000                  3.4276229515649518E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996071703186928E-001                  1.1426580300246309E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996071703186928E-001                  1.1426580300246309E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.9834714636738113E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.9834714636738113E+001                 -3.9834714636738113E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.5000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8996328429241593E+000                  4.8185189994252529E+000                  2.1326469747288042E+000                  1.1504972831343723E+000                 -7.3787704056482977E-003                  9.5660838521093812E+000                 -4.3039843532352107E+000                  5.9145413652960146E+000                  1.3373504704061916E+000                  5.0001761253083588E-001                  4.0211392029941564E+000                  3.7737285783424569E-054                  9.9289432481498441E-001                  1.2064091762751352E-003                  3.2831846758022872E-003                  1.2064091762751352E-003                  3.2831846758022872E-003                  3.6957196776149114E-055                  9.4324960857423470E+000                                        0                                        2 
                                      15                                      495                  7.2035107872931814E-004                 -3.8914625553332525E+000                  9.5000000000000000E+000                  3.4276229515649518E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996071703186917E-001                  1.1427092741724959E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996071703186917E-001                  1.1427092741724959E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.9834628255332454E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.9834628255332454E+001                 -3.9834628255332454E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.5000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8996160831565270E+000                  4.8184473111381925E+000                  2.1326446501205396E+000                  1.1505019323509014E+000                 -6.4164280177412061E-003                  9.5660913000270877E+000                 -4.3039787502218037E+000                  5.9145432206023250E+000                  1.3373504650991699E+000                  5.0001761253083588E-001                  4.0211392029941564E+000                  1.0473186267206570E-053                  9.9289432481498441E-001                  1.2064091762751352E-003                  3.2831846758022872E-003                  1.2064091762751352E-003                  3.2831846758022872E-003                  1.0256700986924164E-054                  9.4324960857423470E+000                                        0                                        2 
                                      20                                      497                  1.8668799962237366E-003                 -3.4955563250951283E+000                  9.5000000000000000E+000                  3.4276229515649518E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996071703186928E-001                  1.1428356732328820E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996071703186928E-001                  1.1428356732328820E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.9834413478703468E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.9834413478703468E+001                 -3.9834413478703468E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.5000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8996044448832903E+000                  4.8183905169073578E+000                  2.1326395295515961E+000                  1.1505121734887882E+000                 -5.7162252144225718E-003                  9.5661098197279522E+000                 -4.3039648170448892E+000                  5.9145478335995278E+000                  1.3373504519044623E+000                  5.0001761253083588E-001                  4.0211392029941564E+000                  2.7149817882588559E-053                  9.9289432481498441E-001                  1.2064091762751352E-003                  3.2831846758022872E-003                  1.2064091762751352E-003                  3.2831846758022872E-003                  2.6588696390065266E-054                  9.4324960857423470E+000                                        0                                        2 
                                      25                                      495                  4.7198108322034473E-003                 -3.0996500948570040E+000                  9.5000000000000000E+000                  3.4276229515649518E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996071703186917E-001                  1.1431460114156548E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996071703186917E-001                  1.1431460114156548E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.9833879222198327E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.9833879222198327E+001                 -3.9833879222198327E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.5000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8995984174328759E+000                  4.8183430988345854E+000                  2.1326278754160390E+000                  1.1505354817599027E+000                 -5.3120467805040485E-003                  9.5661558889730092E+000                 -4.3039301562176666E+000                  5.9145593084709347E+000                  1.3373504190831849E+000                  5.0001761253083588E-001                  4.0211392029941564E+000                  6.8685242496446220E-053                  9.9289432481498441E-001                  1.2064091762751352E-003                  3.2831846758022872E-003                  1.2064091762751352E-003                  3.2831846758022872E-003                  6.7266167852072604E-054                  9.4324960857423470E+000                                        0                                        2 
                                      30                                      497                  1.1818815689988481E-002                 -2.7037438646188803E+000                  9.5000000000000000E+000                  3.4276229515649518E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996071703186928E-001                  1.1439155030714462E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996071703186928E-001                  1.1439155030714462E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.9832550007017829E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.9832550007017829E+001                 -3.9832550007017829E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.5000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8995976571472002E+000                  4.8182846096274838E+000                  2.1326001513838384E+000                  1.1505909298243036E+000                 -5.1371408861060090E-003                  9.5662705100082395E+000                 -4.3038439189186768E+000                  5.9145878579277644E+000                  1.3373503374251159E+000                  5.0001761253083588E-001                  4.0211392029941564E+000                  1.7227821640885507E-052                  9.9289432481498441E-001                  1.2064091762751352E-003                  3.2831846758022872E-003                  1.2064091762751352E-003                  3.2831846758022872E-003                  1.6872187873448435E-053                  9.4324960857423470E+000                                        0                                        2 
                                      35                                      495                  2.9483411457712130E-002                 -2.3078376343807561E+000                  9.5000000000000000E+000                  3.4276229515649518E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996071703186917E-001                  1.1459329273860596E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996071703186917E-001                  1.1459329273860596E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.9829243156996945E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.9829243156996945E+001                 -3.9829243156996945E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.5000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8996042300863989E+000                  4.8181757638252902E+000                  2.1325325826043438E+000                  1.1507260673832924E+000                 -5.0525225264907913E-003                  9.5665556754542873E+000                 -4.3036293684225866E+000                  5.9146588857484339E+000                  1.3373501342749450E+000                  5.0001761253083588E-001                  4.0211392029941564E+000                  4.3153998883861393E-052                  9.9289432481498441E-001                  1.2064091762751352E-003                  3.2831846758022872E-003                  1.2064091762751352E-003                  3.2831846758022872E-003                  4.2265060895395203E-053                  9.4324960857423470E+000                                        0                                        2 
                                      40                                      496                  7.3438578398454232E-002                 -1.9119314041426323E+000                  9.5000000000000000E+000                  3.4276229515649518E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9996071703186928E-001                  1.1520779424263178E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9996071703186928E-001                  1.1520779424263178E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.9821020655212870E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.9821020655212870E+001                 -3.9821020655212870E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.5000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.8996231258743097E+000                  4.8179190402655188E+000                  2.1323664292486360E+000                  1.1510583740947082E+000                 -4.9961776989132147E-003                  9.5672648114917500E+000                 -4.3030958180460201E+000                  5.9148355086156714E+000                  1.3373496291502665E+000                  5.0001761253083588E-001                  4.0211392029941564E+000                  1.0859808834215027E-051                  9.9289432481498441E-001                  1.2064091762751352E-003                  3.2831846758022872E-003                  1.2064091762751352E-003                  3.2831846758022872E-003                  1.0637295368904149E-052                  9.4324960857423470E+000                                        0                                        2 
