                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20210726"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                                num_iters 
                                       1                                      505                  1.0000000000000001E-005                 -4.9999999999999991E+000                  8.5000000000000000E+000                  3.4227924836074962E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997676445851857E-001                  1.7416302299009347E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997676445851857E-001                  1.7416302299009347E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.6750585974519254E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.6750585974519254E+001                 -3.6750585974519254E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  8.5000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9576201986077550E+000                  4.8403704673623009E+000                  2.0275979973301377E+000                  1.3122905583571505E+000                  3.6780629048891511E-002                  9.8709428271601674E+000                 -4.0534267589023267E+000                  5.9823850472720048E+000                  1.3347989107616249E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  1.8252680769759233E-052                  9.9849372886227949E-001                  2.4128183525500406E-004                  6.5663693516039491E-004                  2.4128183525500414E-004                  6.5663693516039502E-004                  1.7242797652506343E-053                  8.4871966953293736E+000                                        0                                        4 
                                       5                                      499                  7.4416000000000014E-005                 -4.6832750158095005E+000                  8.5000000000000000E+000                  3.4227924836074962E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997676445851857E-001                  1.4818583915751572E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997676445851857E-001                  1.4818583915751572E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.6750574470070333E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.6750574470070333E+001                 -3.6750574470070333E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  8.5000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9576194768497701E+000                  4.8403670634143614E+000                  2.0275977388721373E+000                  1.3122910752731505E+000                 -3.6642028195861326E-003                  9.8709438693388609E+000                 -4.0534259758638900E+000                  5.9823853072677338E+000                  1.3347989106479634E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  1.3583109312675959E-051                  9.9849372886227949E-001                  2.4128183525500403E-004                  6.5663693516039491E-004                  2.4128183525500420E-004                  6.5663693516039502E-004                  1.2831585648105251E-052                  8.4871966953293736E+000                                        0                                        2 
                                      10                                      499                  2.5958682111999997E-004                 -4.2873687855713758E+000                  8.5000000000000000E+000                  3.4227924836074962E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997676445851857E-001                  1.4822576692691542E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997676445851857E-001                  1.4822576692691542E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.6750541409767116E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.6750541409767116E+001                 -3.6750541409767116E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  8.5000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9576188230737714E+000                  4.8403630196098009E+000                  2.0275970245218553E+000                  1.3122925039737150E+000                 -3.7305310604551539E-003                  9.8709468638156270E+000                 -4.0534237247070823E+000                  5.9823860538282032E+000                  1.3347989103217290E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  4.7384179407454243E-051                  9.9849372886227949E-001                  2.4128183525500403E-004                  6.5663693516039491E-004                  2.4128183525500409E-004                  6.5663693516039502E-004                  4.4762534982883836E-052                  8.4871966953293736E+000                                        0                                        2 
                                      15                                      481                  7.2035107872931814E-004                 -3.8914625553332525E+000                  8.5000000000000000E+000                  3.4227924836074962E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997676445851880E-001                  1.4834199377482567E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997676445851880E-001                  1.4834199377482567E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.6750459143184528E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.6750459143184528E+001                 -3.6750459143184528E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  8.5000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9576182301935661E+000                  4.8403571310946045E+000                  2.0275952660246666E+000                  1.3122960209680921E+000                 -3.7249318984150150E-003                  9.8709543137408300E+000                 -4.0534181227056925E+000                  5.9823879106644151E+000                  1.3347989095104793E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  1.3150411127186905E-050                  9.9849372886227949E-001                  2.4128183525500403E-004                  6.5663693516039491E-004                  2.4128183525500411E-004                  6.5663693516039535E-004                  1.2422846006944166E-051                  8.4871966953293736E+000                                        0                                        2 
                                      20                                      499                  1.8668799962237366E-003                 -3.4955563250951283E+000                  8.5000000000000000E+000                  3.4227924836074962E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997676445851857E-001                  1.4867211991850525E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997676445851857E-001                  1.4867211991850525E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.6750254438712751E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.6750254438712751E+001                 -3.6750254438712751E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  8.5000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9576187120676467E+000                  4.8403504004723237E+000                  2.0275909369653657E+000                  1.3123046790866941E+000                 -3.6618071012706676E-003                  9.8709728487297888E+000                 -4.0534041838655508E+000                  5.9823925298412570E+000                  1.3347989074925581E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  3.4089604768384468E-050                  9.9849372886227949E-001                  2.4128183525500403E-004                  6.5663693516039491E-004                  2.4128183525500414E-004                  6.5663693516039535E-004                  3.2203636835203716E-051                  8.4871966953293736E+000                                        0                                        3 
                                      25                                      482                  4.7198108322034473E-003                 -3.0996500948570040E+000                  8.5000000000000000E+000                  3.4227924836074962E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997676445851869E-001                  1.4956681809861013E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997676445851869E-001                  1.4956681809861013E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.6749745056853044E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.6749745056853044E+001                 -3.6749745056853044E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  8.5000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9576196085031476E+000                  4.8403324676860633E+000                  2.0275801777012328E+000                  1.3123261976149601E+000                 -3.6741388513205743E-003                  9.8710189664310306E+000                 -4.0533695002880625E+000                  5.9824040223462696E+000                  1.3347989024724358E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  8.6239250144800663E-050                  9.9849372886227961E-001                  2.4128183525500403E-004                  6.5663693516039491E-004                  2.4128183525500414E-004                  6.5663693516039524E-004                  8.1468725550513774E-051                  8.4871966953293736E+000                                        0                                        2 
                                      30                                      481                  1.1818815689988481E-002                 -2.7037438646188803E+000                  8.5000000000000000E+000                  3.4227924836074962E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997676445851869E-001                  1.5174809273998509E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997676445851869E-001                  1.5174809273998509E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.6748477684302578E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.6748477684302578E+001                 -3.6748477684302578E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  8.5000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9576224114509579E+000                  4.8402901401575411E+000                  2.0275534080413515E+000                  1.3123797369347225E+000                 -3.6717434666523707E-003                  9.8711337052499104E+000                 -4.0532832076569667E+000                  5.9824326146576574E+000                  1.3347988899846726E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  2.1629092914554626E-049                  9.9849372886227949E-001                  2.4128183525500403E-004                  6.5663693516039491E-004                  2.4128183525500414E-004                  6.5663693516039524E-004                  2.0432983747156945E-050                  8.4871966953293718E+000                                        0                                        2 
                                      35                                      481                  2.9483411457712130E-002                 -2.3078376343807561E+000                  8.5000000000000000E+000                  3.4227924836074962E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997676445851869E-001                  1.5637836408090078E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997676445851869E-001                  1.5637836408090078E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.6745325079509840E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.6745325079509840E+001                 -3.6745325079509840E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  8.5000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9576292838481124E+000                  4.8401843494697472E+000                  2.0274867679031452E+000                  1.3125130172111352E+000                 -3.6711777853388958E-003                  9.8714191217261558E+000                 -4.0530685496173646E+000                  5.9825037380458985E+000                  1.3347988589320907E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  5.4168283639398602E-049                  9.9849372886227949E-001                  2.4128183525500403E-004                  6.5663693516039491E-004                  2.4128183525500420E-004                  6.5663693516039535E-004                  5.1174949792067970E-050                  8.4871966953293736E+000                                        0                                        2 
                                      40                                      482                  7.3438578398454232E-002                 -1.9119314041426323E+000                  8.5000000000000000E+000                  3.4227924836074962E+001                 -9.8999999999999986E+001                  0.0000000000000000E+000                  9.9997676445851857E-001                  1.6778948230725770E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9997676445851857E-001                  1.6778948230725770E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -3.6737487163148110E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.6737487163148110E+001                 -3.6737487163148110E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  8.5000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.9577149629985073E+000                  4.8401919482194797E+000                  2.0273192089772221E+000                  1.3128481350629815E+000                 -3.8084515903510506E-003                  9.8721287827147783E+000                 -4.0525348005675346E+000                  5.9826805711523070E+000                  1.3347987817936167E+000                  5.0001771185628674E-001                  4.0040962905694490E+000                  1.3624981799518147E-048                  9.9849372886227938E-001                  2.4128183525500406E-004                  6.5663693516039491E-004                  2.4128183525500414E-004                  6.5663693516039513E-004                  1.2873468838182027E-049                  8.4871966953293718E+000                                        0                                        3 
